user_id,apartment_id,viewed_at,is_wishlisted,call_to_action
9518,139171,27/08/2022,FALSE,Shortlisted
3644,192467,07/05/2024,FALSE,Contact Agent
536,131688,07/04/2023,TRUE,Reported
9427,199663,13/07/2020,FALSE,Shortlisted
4425,84060,16/08/2024,FALSE,Contact Agent
3602,125564,01/04/2020,TRUE,Reported
5060,157111,25/04/2020,FALSE,Reported
7471,107371,18/05/2021,FALSE,Shortlisted
1780,90984,07/06/2021,TRUE,Contact Agent
8568,80255,02/08/2020,FALSE,Contact Agent
5051,116021,30/03/2022,FALSE,Contact Agent
560,164361,01/10/2021,TRUE,Contact Agent
9607,119659,05/06/2024,FALSE,Contact Agent
1799,188193,23/03/2020,FALSE,Reported
6262,145420,07/09/2022,TRUE,Contact Agent
4502,132814,06/03/2024,TRUE,Contact Agent
3023,70111,10/07/2022,FALSE,Contact Agent
1859,42013,27/05/2023,FALSE,Reported
2047,27532,21/12/2022,FALSE,Contact Agent
7849,185515,17/06/2020,TRUE,Contact Agent
7481,90758,31/12/2020,FALSE,Contact Agent
9925,65122,07/09/2024,FALSE,Contact Agent
5421,7941,22/12/2023,FALSE,Shortlisted
7513,169756,28/02/2023,FALSE,Contact Agent
8755,13085,01/09/2021,FALSE,Contact Agent
4120,170288,17/02/2024,TRUE,Shortlisted
3666,153504,28/10/2023,TRUE,Contact Agent
8542,129796,31/12/2023,FALSE,Shortlisted
9107,44657,30/11/2024,FALSE,Contact Agent
2264,32059,08/12/2021,FALSE,Shortlisted
2985,24287,27/12/2020,TRUE,Contact Agent
1092,63658,21/06/2021,FALSE,Shortlisted
5365,89931,19/09/2022,FALSE,Contact Agent
8332,35859,09/05/2022,TRUE,Shortlisted
3033,29109,23/06/2022,TRUE,Shortlisted
4349,179809,27/07/2023,FALSE,Reported
9804,196231,02/03/2021,FALSE,Contact Agent
245,139356,04/08/2024,FALSE,Shortlisted
3583,134079,02/06/2022,FALSE,Contact Agent
5250,11835,09/02/2024,TRUE,Reported
9253,78472,25/12/2021,FALSE,Contact Agent
8202,95859,01/05/2023,TRUE,Reported
5923,186942,12/08/2023,TRUE,Contact Agent
2080,44049,29/06/2024,TRUE,Shortlisted
4937,142306,12/08/2024,TRUE,Contact Agent
1006,134524,15/01/2023,FALSE,Contact Agent
8826,20173,27/10/2020,TRUE,Reported
3132,190150,07/12/2021,FALSE,Reported
5989,146657,03/08/2021,TRUE,Reported
8632,54056,22/10/2022,FALSE,Reported
765,69147,13/01/2025,FALSE,Shortlisted
9185,151927,09/12/2024,FALSE,Contact Agent
53,161037,12/10/2022,FALSE,Reported
957,58004,18/02/2022,FALSE,Contact Agent
202,74063,23/01/2024,FALSE,Contact Agent
1527,144155,19/02/2020,TRUE,Contact Agent
4527,70603,10/10/2023,TRUE,Contact Agent
6752,91396,20/03/2022,TRUE,Contact Agent
501,193776,26/06/2022,TRUE,Contact Agent
8148,173251,25/07/2022,TRUE,Shortlisted
8826,94663,28/10/2020,FALSE,Contact Agent
308,124717,27/08/2022,TRUE,Contact Agent
2528,75514,19/08/2024,FALSE,Reported
3771,96319,12/05/2021,TRUE,Contact Agent
1959,14951,19/06/2024,FALSE,Contact Agent
6976,30646,07/11/2021,TRUE,Shortlisted
9109,80037,27/06/2023,FALSE,Reported
2214,188575,28/10/2020,FALSE,Contact Agent
8930,70434,16/02/2022,FALSE,Contact Agent
1077,78326,26/05/2024,FALSE,Shortlisted
6613,184926,17/11/2023,TRUE,Contact Agent
3038,26372,20/10/2024,TRUE,Shortlisted
4200,59411,26/03/2021,FALSE,Contact Agent
9954,145392,21/09/2021,FALSE,Contact Agent
1328,38943,04/12/2021,TRUE,Contact Agent
1496,56215,14/10/2020,TRUE,Contact Agent
4459,7644,23/11/2020,TRUE,Shortlisted
5916,10752,18/10/2022,TRUE,Shortlisted
9941,126180,30/09/2024,FALSE,Contact Agent
1898,141072,12/08/2023,FALSE,Contact Agent
7843,141079,25/08/2023,FALSE,Contact Agent
9521,39877,06/03/2024,FALSE,Contact Agent
1537,105659,01/11/2022,FALSE,Reported
9402,135272,30/10/2020,TRUE,Shortlisted
7194,164464,11/04/2023,TRUE,Contact Agent
8559,149068,06/01/2022,FALSE,Contact Agent
5260,141661,07/08/2023,FALSE,Contact Agent
4456,81070,04/05/2022,TRUE,Contact Agent
3244,55141,02/02/2025,FALSE,Contact Agent
5632,2065,17/04/2024,TRUE,Shortlisted
4828,196418,19/09/2022,TRUE,Contact Agent
3684,192242,06/01/2021,TRUE,Shortlisted
5452,128933,23/09/2023,TRUE,Contact Agent
4601,118501,06/07/2022,FALSE,Contact Agent
9561,35133,28/02/2020,FALSE,Shortlisted
7016,44041,20/04/2022,TRUE,Shortlisted
341,35567,28/11/2021,TRUE,Contact Agent
4809,69747,14/01/2021,TRUE,Contact Agent
3064,20944,28/01/2022,FALSE,Shortlisted
6241,146929,06/06/2023,TRUE,Reported
6544,150644,12/02/2024,FALSE,Contact Agent
2435,161095,08/12/2022,TRUE,Shortlisted
6515,109890,27/05/2022,TRUE,Contact Agent
3096,186144,04/08/2020,TRUE,Reported
9935,79674,17/08/2022,FALSE,Contact Agent
4300,7154,29/01/2024,TRUE,Contact Agent
9929,99734,04/03/2021,FALSE,Shortlisted
185,150147,23/12/2023,TRUE,Contact Agent
7197,51110,30/10/2021,FALSE,Contact Agent
7742,167665,18/07/2023,FALSE,Reported
5334,28013,25/02/2023,TRUE,Contact Agent
8600,166322,20/03/2022,TRUE,Reported
4515,44549,09/06/2022,FALSE,Contact Agent
5001,83541,31/05/2021,FALSE,Contact Agent
4615,5950,29/09/2022,TRUE,Shortlisted
8108,194480,02/10/2024,FALSE,Reported
4613,80471,11/05/2020,TRUE,Shortlisted
3363,55542,12/12/2020,FALSE,Contact Agent
7208,52457,02/10/2020,FALSE,Contact Agent
3913,165390,25/05/2024,TRUE,Reported
5262,121511,27/03/2023,TRUE,Contact Agent
1075,46473,13/09/2023,FALSE,Contact Agent
2176,182236,30/08/2024,FALSE,Shortlisted
8632,1572,01/11/2024,FALSE,Shortlisted
8755,135113,27/06/2022,FALSE,Contact Agent
8837,32875,17/09/2022,TRUE,Contact Agent
9252,76067,11/11/2023,FALSE,Reported
5667,122889,01/08/2020,TRUE,Contact Agent
9508,42538,12/05/2022,TRUE,Contact Agent
6327,146489,05/05/2023,TRUE,Contact Agent
1122,1854,19/03/2022,TRUE,Contact Agent
4736,567,09/05/2022,TRUE,Reported
8294,5773,26/10/2023,TRUE,Shortlisted
8532,109393,01/11/2020,TRUE,Contact Agent
7001,61934,09/09/2022,FALSE,Contact Agent
5640,34726,01/03/2020,TRUE,Contact Agent
3942,10816,18/01/2021,FALSE,Reported
9312,169156,25/12/2020,TRUE,Contact Agent
2974,3784,10/03/2022,FALSE,Contact Agent
628,69023,08/09/2022,FALSE,Contact Agent
9341,22584,22/09/2022,TRUE,Shortlisted
3899,180340,30/09/2020,TRUE,Contact Agent
5347,33051,21/02/2021,FALSE,Shortlisted
7966,137938,15/09/2023,TRUE,Shortlisted
2980,151133,19/08/2021,TRUE,Contact Agent
3549,161115,23/11/2023,TRUE,Shortlisted
29,125093,06/02/2025,TRUE,Contact Agent
1498,106391,08/06/2022,FALSE,Contact Agent
4970,152260,20/07/2021,FALSE,Reported
1568,119071,28/03/2020,FALSE,Contact Agent
9739,99947,28/03/2021,TRUE,Reported
7167,64272,29/09/2021,FALSE,Reported
4302,154140,11/10/2024,FALSE,Reported
2178,65580,03/04/2022,FALSE,Reported
3391,30672,04/06/2021,TRUE,Reported
8178,64237,12/04/2023,TRUE,Contact Agent
4589,126422,29/07/2022,TRUE,Contact Agent
2304,196810,08/01/2020,FALSE,Contact Agent
643,131636,31/10/2023,TRUE,Contact Agent
182,196391,29/07/2022,FALSE,Contact Agent
7198,52834,25/10/2024,FALSE,Contact Agent
9216,106097,01/05/2021,FALSE,Shortlisted
3532,110063,08/08/2023,TRUE,Contact Agent
4599,38100,23/02/2023,TRUE,Reported
3598,11282,17/06/2022,TRUE,Reported
7497,152628,09/03/2022,TRUE,Contact Agent
6909,103720,26/08/2023,FALSE,Shortlisted
1736,61575,23/02/2020,FALSE,Contact Agent
4348,91652,15/01/2021,TRUE,Contact Agent
9657,159800,19/05/2022,TRUE,Shortlisted
6529,86379,20/11/2023,TRUE,Reported
207,141065,30/05/2023,FALSE,Shortlisted
1258,160736,19/03/2022,FALSE,Contact Agent
9754,109733,11/11/2024,TRUE,Contact Agent
5454,39814,30/05/2020,FALSE,Shortlisted
672,71292,03/08/2023,FALSE,Reported
1352,128821,07/06/2024,FALSE,Contact Agent
3090,86250,14/03/2021,TRUE,Contact Agent
2177,143238,01/09/2021,FALSE,Reported
9416,13048,13/12/2024,FALSE,Contact Agent
5109,37389,21/06/2024,TRUE,Contact Agent
3681,195903,02/12/2024,FALSE,Shortlisted
3584,199183,20/04/2023,TRUE,Reported
5065,79658,19/03/2023,TRUE,Reported
9676,132627,17/05/2020,TRUE,Contact Agent
9101,122856,25/09/2023,TRUE,Contact Agent
3060,94272,22/01/2020,TRUE,Contact Agent
983,121082,24/05/2022,FALSE,Contact Agent
3101,6041,23/12/2023,TRUE,Contact Agent
2578,54712,04/06/2023,FALSE,Reported
2887,83469,18/06/2024,TRUE,Contact Agent
4748,63384,19/09/2021,TRUE,Contact Agent
3182,69260,24/10/2023,FALSE,Shortlisted
3063,167523,28/10/2024,FALSE,Contact Agent
1336,93305,09/02/2022,TRUE,Shortlisted
6566,50747,04/10/2021,TRUE,Reported
9034,124869,24/04/2020,TRUE,Contact Agent
2999,78508,27/02/2021,FALSE,Contact Agent
5533,147274,06/01/2020,FALSE,Contact Agent
6852,123459,29/01/2022,FALSE,Contact Agent
1921,29151,14/03/2020,TRUE,Contact Agent
5439,197012,10/02/2025,TRUE,Shortlisted
6512,15872,26/01/2021,TRUE,Shortlisted
4942,84401,04/07/2024,FALSE,Contact Agent
5955,981,19/01/2024,FALSE,Reported
5756,27935,19/01/2022,TRUE,Shortlisted
1377,177395,27/09/2021,FALSE,Contact Agent
4811,161269,05/06/2020,TRUE,Reported
4327,194926,28/03/2024,FALSE,Contact Agent
5679,117131,23/09/2020,TRUE,Reported
7330,67491,26/10/2022,FALSE,Contact Agent
7995,17357,01/02/2022,TRUE,Contact Agent
9443,152976,21/02/2022,FALSE,Contact Agent
7230,130594,22/08/2024,TRUE,Shortlisted
8987,31656,02/10/2023,FALSE,Contact Agent
9885,67043,22/01/2021,TRUE,Shortlisted
2127,91574,07/03/2021,FALSE,Reported
7209,131380,04/02/2024,TRUE,Shortlisted
5518,33060,09/04/2022,TRUE,Contact Agent
8586,160235,08/03/2025,FALSE,Contact Agent
6946,81679,22/10/2024,TRUE,Reported
5224,91842,01/01/2024,FALSE,Reported
9074,62507,24/07/2023,FALSE,Contact Agent
4346,142367,02/03/2024,TRUE,Shortlisted
8579,67364,19/06/2022,TRUE,Contact Agent
2279,58976,26/09/2024,TRUE,Contact Agent
8226,94259,19/11/2022,FALSE,Shortlisted
5345,45044,03/02/2024,FALSE,Reported
3025,161725,28/01/2021,FALSE,Contact Agent
2114,193066,01/12/2024,FALSE,Contact Agent
696,50370,16/05/2024,FALSE,Contact Agent
7143,177805,19/02/2024,TRUE,Reported
9118,191975,24/07/2022,TRUE,Contact Agent
9106,71125,02/08/2022,TRUE,Contact Agent
5874,32039,07/05/2020,TRUE,Shortlisted
3719,18128,24/07/2021,FALSE,Contact Agent
9740,39638,01/05/2024,FALSE,Shortlisted
8342,159263,25/02/2025,FALSE,Reported
7334,137045,06/05/2022,FALSE,Reported
1795,77375,06/09/2022,FALSE,Reported
6822,168105,10/01/2021,TRUE,Shortlisted
1200,130810,22/01/2024,FALSE,Reported
3299,126555,27/10/2023,TRUE,Contact Agent
6395,2006,17/07/2023,TRUE,Contact Agent
4034,40320,19/02/2025,FALSE,Contact Agent
5455,54102,19/01/2023,TRUE,Contact Agent
6196,67746,13/05/2020,FALSE,Shortlisted
5737,21854,06/05/2022,TRUE,Contact Agent
8846,80701,04/05/2021,TRUE,Contact Agent
5623,174180,30/09/2022,TRUE,Reported
5782,37380,21/01/2023,TRUE,Contact Agent
7401,56744,01/03/2023,FALSE,Shortlisted
705,191465,08/08/2023,TRUE,Contact Agent
2995,94962,03/01/2023,FALSE,Shortlisted
5123,37684,24/03/2023,TRUE,Contact Agent
2152,107018,07/12/2021,FALSE,Reported
8664,80657,30/11/2022,TRUE,Reported
3980,127682,05/02/2020,FALSE,Contact Agent
4197,32044,20/03/2021,TRUE,Shortlisted
4514,51644,07/12/2023,FALSE,Contact Agent
431,127159,02/03/2024,FALSE,Shortlisted
470,162223,04/01/2022,TRUE,Contact Agent
9848,175333,20/08/2020,TRUE,Reported
5744,155217,17/02/2023,FALSE,Shortlisted
1674,83090,15/12/2024,FALSE,Reported
3741,11891,22/05/2020,TRUE,Shortlisted
2321,84744,30/08/2023,FALSE,Contact Agent
2795,170234,12/06/2020,FALSE,Shortlisted
1948,30291,29/07/2024,FALSE,Shortlisted
195,191659,29/02/2020,TRUE,Contact Agent
9153,129166,20/07/2022,TRUE,Contact Agent
5410,152057,21/07/2023,FALSE,Contact Agent
854,42077,02/01/2025,TRUE,Shortlisted
8401,141213,03/03/2024,FALSE,Reported
7152,189603,20/10/2024,FALSE,Contact Agent
6673,23308,26/03/2024,FALSE,Contact Agent
8520,115373,10/01/2025,FALSE,Reported
3718,191050,23/03/2020,FALSE,Contact Agent
1984,142717,19/05/2023,TRUE,Contact Agent
8547,36957,08/05/2020,FALSE,Reported
4824,174317,23/06/2022,TRUE,Contact Agent
2888,79419,04/09/2022,TRUE,Shortlisted
8792,54786,14/02/2025,TRUE,Contact Agent
5448,116351,04/11/2022,TRUE,Contact Agent
9349,39998,06/03/2021,TRUE,Reported
372,82401,29/09/2022,TRUE,Contact Agent
8380,137430,12/11/2020,TRUE,Contact Agent
1754,117084,12/01/2022,TRUE,Contact Agent
1767,119431,18/07/2020,TRUE,Reported
2426,197882,23/11/2021,FALSE,Reported
2883,46977,23/02/2022,TRUE,Reported
9078,61273,16/07/2024,TRUE,Contact Agent
9093,35151,21/09/2024,TRUE,Reported
8868,84859,08/02/2024,FALSE,Contact Agent
5278,40864,18/11/2023,FALSE,Contact Agent
8555,92683,14/07/2024,TRUE,Shortlisted
3440,63303,06/04/2020,TRUE,Contact Agent
7472,16136,06/07/2024,FALSE,Contact Agent
1961,69708,26/11/2022,TRUE,Shortlisted
2414,146725,14/05/2024,TRUE,Shortlisted
955,87015,26/10/2023,TRUE,Shortlisted
3878,128944,21/07/2020,TRUE,Reported
1179,193877,25/03/2023,TRUE,Reported
7486,165013,25/01/2022,FALSE,Contact Agent
1943,56347,21/12/2021,TRUE,Contact Agent
5633,57049,27/01/2022,TRUE,Reported
7924,74766,08/09/2020,TRUE,Shortlisted
2852,68480,16/08/2021,FALSE,Reported
7609,81999,01/08/2024,FALSE,Contact Agent
3495,66853,11/04/2021,TRUE,Contact Agent
4589,25705,27/01/2022,FALSE,Contact Agent
1122,30116,07/08/2020,FALSE,Shortlisted
1802,101734,31/07/2023,TRUE,Contact Agent
371,130282,09/09/2020,TRUE,Reported
3735,118200,07/04/2024,FALSE,Shortlisted
6909,69181,20/07/2021,FALSE,Contact Agent
747,119589,09/01/2025,FALSE,Shortlisted
9661,66235,10/06/2024,FALSE,Contact Agent
6663,73460,28/08/2020,TRUE,Contact Agent
9202,73462,13/05/2022,FALSE,Contact Agent
2870,56301,25/04/2024,FALSE,Contact Agent
8279,84944,20/11/2021,FALSE,Shortlisted
653,19505,05/03/2020,TRUE,Shortlisted
8864,196517,17/07/2021,FALSE,Reported
8495,87554,22/04/2020,TRUE,Contact Agent
6771,39062,01/06/2022,FALSE,Shortlisted
4552,174517,08/11/2023,FALSE,Shortlisted
2463,164660,27/08/2024,FALSE,Reported
7628,177081,23/10/2021,FALSE,Shortlisted
4121,17968,20/06/2021,FALSE,Reported
2393,166637,02/11/2024,TRUE,Contact Agent
700,187281,08/09/2021,TRUE,Contact Agent
9854,73721,24/01/2023,FALSE,Contact Agent
6373,78310,27/05/2020,TRUE,Contact Agent
5752,118375,05/04/2022,TRUE,Contact Agent
9088,76513,10/09/2021,FALSE,Shortlisted
4543,53103,14/04/2022,FALSE,Contact Agent
8262,189890,28/08/2024,FALSE,Shortlisted
3605,16590,24/04/2021,TRUE,Contact Agent
1937,61997,24/08/2020,FALSE,Contact Agent
9937,143909,04/12/2021,FALSE,Contact Agent
6892,184887,19/02/2024,FALSE,Contact Agent
3106,184948,12/02/2022,FALSE,Contact Agent
7259,184992,07/11/2022,TRUE,Shortlisted
8168,78292,16/05/2023,FALSE,Shortlisted
9152,44877,08/06/2020,TRUE,Reported
5831,185165,26/04/2021,FALSE,Reported
6488,57818,21/07/2020,FALSE,Shortlisted
8175,128541,27/01/2020,FALSE,Reported
7814,2995,29/08/2022,FALSE,Reported
7256,81015,24/10/2024,FALSE,Contact Agent
2568,138032,29/01/2020,FALSE,Contact Agent
3905,181606,03/09/2021,TRUE,Contact Agent
3229,176323,16/03/2020,FALSE,Contact Agent
1388,191209,18/04/2023,FALSE,Reported
1667,187444,04/03/2023,TRUE,Contact Agent
1447,16707,31/12/2024,FALSE,Reported
7400,161581,23/02/2021,FALSE,Shortlisted
7617,139268,06/01/2025,TRUE,Shortlisted
5719,39889,30/12/2022,TRUE,Shortlisted
1804,44650,02/11/2021,TRUE,Contact Agent
7153,163318,01/03/2022,TRUE,Reported
2951,94643,28/01/2022,TRUE,Contact Agent
4423,14017,13/08/2022,FALSE,Contact Agent
5247,24977,05/05/2024,FALSE,Reported
7779,77259,12/02/2021,FALSE,Reported
9035,120966,26/12/2023,FALSE,Reported
4934,198232,20/12/2023,FALSE,Contact Agent
5368,96039,23/02/2022,FALSE,Reported
7503,117185,09/12/2021,FALSE,Reported
3086,51319,24/11/2022,FALSE,Reported
2049,13387,05/11/2023,TRUE,Contact Agent
4156,135851,12/02/2025,FALSE,Shortlisted
5782,51686,11/08/2023,FALSE,Shortlisted
6496,130702,09/12/2020,TRUE,Shortlisted
4060,116002,18/01/2022,TRUE,Reported
8284,88468,01/12/2023,FALSE,Shortlisted
3037,172045,28/12/2020,FALSE,Shortlisted
8378,180012,02/03/2024,TRUE,Shortlisted
2302,171362,04/11/2022,FALSE,Shortlisted
2770,57720,21/10/2022,FALSE,Shortlisted
5104,84834,03/08/2024,TRUE,Reported
9947,109967,14/05/2020,TRUE,Reported
1571,68514,21/11/2022,FALSE,Shortlisted
8720,28641,13/01/2020,TRUE,Shortlisted
3265,193778,24/12/2022,TRUE,Contact Agent
447,120129,20/10/2021,TRUE,Contact Agent
378,101977,24/04/2020,FALSE,Shortlisted
7249,72422,17/08/2024,TRUE,Reported
2306,147248,20/04/2020,FALSE,Contact Agent
9224,821,10/02/2021,TRUE,Shortlisted
6974,7028,10/11/2023,TRUE,Contact Agent
3342,18214,29/08/2023,FALSE,Reported
6621,197487,17/02/2022,TRUE,Contact Agent
8572,169304,27/02/2023,FALSE,Contact Agent
1725,112839,11/09/2020,TRUE,Reported
8179,55664,28/05/2020,TRUE,Contact Agent
9498,155643,26/07/2023,FALSE,Reported
3732,132684,11/08/2021,TRUE,Shortlisted
5057,142901,11/07/2024,FALSE,Contact Agent
4835,64901,29/12/2022,FALSE,Contact Agent
1859,43326,27/10/2022,TRUE,Contact Agent
6191,72377,22/10/2023,TRUE,Shortlisted
3862,14252,02/11/2021,TRUE,Reported
5885,107878,21/02/2022,TRUE,Shortlisted
496,82465,22/04/2021,FALSE,Reported
7384,128465,24/08/2023,TRUE,Contact Agent
4985,72363,13/12/2022,TRUE,Contact Agent
1083,189095,28/12/2020,FALSE,Contact Agent
5192,78058,17/04/2022,FALSE,Shortlisted
9459,37596,28/11/2023,FALSE,Contact Agent
7494,176301,24/03/2023,TRUE,Shortlisted
4761,169707,02/11/2024,TRUE,Shortlisted
2809,70283,11/11/2023,FALSE,Contact Agent
155,6701,08/09/2020,TRUE,Reported
1650,101957,01/08/2022,FALSE,Reported
2895,48979,24/07/2024,FALSE,Reported
6610,136899,02/08/2020,FALSE,Reported
2138,5749,11/07/2020,FALSE,Contact Agent
5834,36104,17/04/2022,TRUE,Shortlisted
8318,182880,04/06/2023,TRUE,Shortlisted
8695,190351,12/11/2020,TRUE,Contact Agent
2266,34750,21/05/2023,FALSE,Shortlisted
2328,42933,02/06/2023,TRUE,Contact Agent
2731,184601,15/12/2023,TRUE,Reported
7051,184087,24/02/2025,FALSE,Reported
5619,130354,05/01/2024,FALSE,Reported
9020,30377,03/05/2020,FALSE,Contact Agent
3271,172120,19/04/2020,FALSE,Contact Agent
2212,98768,01/08/2024,FALSE,Shortlisted
1262,69566,07/04/2024,FALSE,Reported
183,31923,24/04/2021,FALSE,Contact Agent
5064,146859,06/06/2023,FALSE,Shortlisted
1512,7927,11/04/2022,FALSE,Reported
3325,990,22/02/2022,TRUE,Shortlisted
7405,137632,18/01/2024,FALSE,Contact Agent
4970,2495,28/06/2024,FALSE,Contact Agent
7711,29636,20/04/2022,FALSE,Shortlisted
7808,126153,29/04/2020,TRUE,Contact Agent
7790,193071,19/12/2024,FALSE,Contact Agent
6799,166076,03/03/2020,FALSE,Contact Agent
5840,91583,25/10/2024,FALSE,Contact Agent
7933,82603,01/06/2024,FALSE,Contact Agent
7569,125486,14/10/2021,TRUE,Contact Agent
8064,74411,19/08/2023,FALSE,Contact Agent
5980,23849,15/01/2023,FALSE,Reported
1595,106269,02/12/2022,FALSE,Reported
6004,32191,16/03/2021,TRUE,Reported
59,118186,29/06/2024,FALSE,Contact Agent
1683,99857,27/07/2021,TRUE,Shortlisted
9419,89366,09/04/2021,TRUE,Reported
4423,160258,03/02/2021,FALSE,Contact Agent
5342,179345,08/08/2021,TRUE,Contact Agent
3777,69589,01/07/2023,FALSE,Reported
2993,172120,24/04/2022,TRUE,Contact Agent
3188,104626,24/08/2022,TRUE,Contact Agent
9880,102496,06/08/2020,TRUE,Contact Agent
8787,147207,03/12/2023,TRUE,Contact Agent
8962,55269,14/09/2024,TRUE,Reported
979,6830,08/04/2022,TRUE,Reported
5187,7859,07/08/2020,FALSE,Contact Agent
500,50018,06/12/2020,FALSE,Reported
305,160530,15/06/2022,TRUE,Reported
472,144900,12/04/2022,TRUE,Contact Agent
9634,164730,13/10/2024,FALSE,Reported
1148,13112,16/01/2023,FALSE,Contact Agent
5201,109037,15/07/2022,FALSE,Reported
1348,23280,10/06/2021,FALSE,Shortlisted
3515,199940,11/07/2020,TRUE,Contact Agent
7775,177690,15/07/2020,FALSE,Reported
7648,99439,10/09/2020,TRUE,Reported
6126,99173,29/01/2022,FALSE,Contact Agent
7023,84790,22/05/2024,FALSE,Contact Agent
5956,27567,15/09/2020,FALSE,Reported
4619,70020,21/12/2022,FALSE,Contact Agent
498,185770,29/06/2022,FALSE,Reported
4771,186001,19/02/2021,FALSE,Contact Agent
1078,149542,10/02/2024,FALSE,Shortlisted
82,131306,11/12/2023,TRUE,Contact Agent
7431,91059,12/08/2022,FALSE,Contact Agent
7332,51248,21/11/2020,FALSE,Contact Agent
4937,57702,03/02/2020,TRUE,Shortlisted
5302,188754,31/03/2023,TRUE,Shortlisted
2196,19064,24/11/2020,FALSE,Reported
7191,6219,23/04/2023,TRUE,Contact Agent
5238,117693,02/12/2022,TRUE,Reported
4033,117754,19/09/2020,FALSE,Contact Agent
6596,96596,26/07/2023,FALSE,Contact Agent
5460,57075,26/11/2024,TRUE,Contact Agent
4807,161554,02/11/2021,TRUE,Contact Agent
2692,129840,05/12/2022,FALSE,Reported
2710,152350,11/01/2021,TRUE,Contact Agent
6565,92997,19/09/2020,TRUE,Shortlisted
8114,17485,09/12/2024,TRUE,Contact Agent
3813,93683,19/03/2021,TRUE,Contact Agent
1530,116515,04/12/2020,TRUE,Reported
1661,37883,04/01/2021,TRUE,Shortlisted
8889,195457,18/06/2024,TRUE,Contact Agent
2714,85688,14/03/2024,TRUE,Shortlisted
3428,159010,07/12/2022,FALSE,Contact Agent
6517,29771,30/08/2024,TRUE,Contact Agent
6450,176175,08/07/2021,FALSE,Shortlisted
6477,157539,23/03/2022,TRUE,Contact Agent
3532,188541,01/12/2023,TRUE,Reported
5999,20367,25/04/2024,FALSE,Contact Agent
4791,41864,11/09/2022,TRUE,Shortlisted
6465,93430,21/07/2024,FALSE,Contact Agent
2810,1991,24/04/2020,TRUE,Shortlisted
7418,195439,29/11/2024,FALSE,Contact Agent
2120,179248,05/11/2024,TRUE,Contact Agent
2525,153102,21/07/2022,FALSE,Shortlisted
5243,67115,02/09/2021,FALSE,Contact Agent
6971,35545,08/06/2022,TRUE,Reported
69,81720,19/11/2020,TRUE,Shortlisted
2938,102814,26/05/2023,FALSE,Shortlisted
3020,133127,30/07/2024,TRUE,Reported
2497,128880,23/12/2020,FALSE,Contact Agent
5295,4638,18/01/2022,FALSE,Shortlisted
8386,195841,26/09/2024,TRUE,Contact Agent
4043,64993,15/07/2022,TRUE,Reported
3702,142615,11/07/2020,TRUE,Contact Agent
9351,88827,28/11/2021,TRUE,Contact Agent
7713,70093,24/10/2021,TRUE,Shortlisted
8100,7622,15/04/2021,FALSE,Shortlisted
5144,15007,09/04/2023,FALSE,Shortlisted
9004,180557,14/08/2021,TRUE,Shortlisted
689,35746,08/08/2020,TRUE,Shortlisted
6917,6906,07/08/2020,TRUE,Shortlisted
4997,6704,15/01/2022,TRUE,Shortlisted
6132,76093,28/11/2022,TRUE,Contact Agent
1897,65677,05/03/2023,FALSE,Contact Agent
7175,142332,17/03/2021,TRUE,Reported
6523,41571,02/04/2022,FALSE,Contact Agent
2194,38277,11/02/2021,FALSE,Contact Agent
5341,57256,03/10/2023,FALSE,Contact Agent
9161,52765,15/02/2020,TRUE,Shortlisted
7548,112701,16/10/2021,TRUE,Contact Agent
7261,3612,11/05/2021,FALSE,Reported
5734,35496,28/11/2021,FALSE,Shortlisted
1106,66416,03/01/2025,TRUE,Contact Agent
5866,171831,27/06/2023,TRUE,Contact Agent
9801,24114,04/09/2020,FALSE,Contact Agent
901,74006,09/11/2022,TRUE,Contact Agent
9241,10815,23/07/2024,TRUE,Shortlisted
5618,148515,05/06/2020,TRUE,Contact Agent
9925,162330,06/04/2021,TRUE,Reported
9721,194236,12/01/2023,TRUE,Shortlisted
1952,126347,04/05/2024,TRUE,Shortlisted
269,102540,13/12/2023,FALSE,Contact Agent
8896,56578,04/02/2024,FALSE,Shortlisted
1317,29919,20/04/2023,TRUE,Contact Agent
6844,12750,09/10/2020,FALSE,Contact Agent
7247,178115,03/08/2024,FALSE,Shortlisted
1523,57540,17/08/2022,TRUE,Contact Agent
5078,44324,02/09/2023,FALSE,Contact Agent
5065,30419,21/08/2020,FALSE,Contact Agent
7886,149860,21/04/2021,FALSE,Shortlisted
681,60440,20/03/2021,FALSE,Reported
8253,149977,02/04/2021,FALSE,Reported
9741,66294,08/06/2020,FALSE,Shortlisted
4700,149127,15/05/2022,TRUE,Contact Agent
9654,60722,03/12/2021,TRUE,Contact Agent
2960,180914,14/09/2024,FALSE,Reported
6012,93019,12/09/2021,TRUE,Shortlisted
5124,144756,09/03/2020,FALSE,Reported
3799,809,13/02/2024,FALSE,Contact Agent
3253,98428,05/07/2021,TRUE,Contact Agent
6366,198007,14/08/2020,FALSE,Contact Agent
4146,39852,26/05/2020,TRUE,Contact Agent
2403,5658,18/11/2021,FALSE,Reported
1568,183787,22/07/2023,TRUE,Contact Agent
3397,43345,22/02/2023,FALSE,Shortlisted
4212,71528,07/06/2020,FALSE,Reported
7547,10256,10/09/2021,TRUE,Contact Agent
9135,57106,08/03/2025,TRUE,Reported
2276,41658,03/08/2022,TRUE,Contact Agent
3950,105304,10/08/2024,FALSE,Contact Agent
